TIMESTAMP,PO,ORDER_NO,CUSTOMER_NAME,CONSINGEE_NAME,Item_Description,BF,GSM,SizeReel,QTY,DELIVERY_DATE,INVOICE_DATE
28/02/2023 05:06:00,ACPL-1604,2376,ALIGN COMPONENTS PVT. LTD. (BUII),ALIGN COMPONENTS PVT. LTD. (BUII),KRAFT PAPER NATURAL 151-224,18,180,130,4000,08/03/2023,28/02/2023
28/02/2023 05:06:00,ACPL-1604,2376,ALIGN COMPONENTS PVT. LTD. (BUII),ALIGN COMPONENTS PVT. LTD. (BUII),KRAFT PAPER NATURAL 151-224,18,180,139,3000,08/03/2023,28/02/2023
28/02/2023 05:06:00,ACPL-1604,2376,ALIGN COMPONENTS PVT. LTD. (BUII),ALIGN COMPONENTS PVT. LTD. (BUII),KRAFT PAPER NATURAL 151-224,18,180,149.5,3000,08/03/2023,28/02/2023
28/02/2023 05:06:00,ACPL-1604,2376,ALIGN COMPONENTS PVT. LTD. (BUII),ALIGN COMPONENTS PVT. LTD. (BUII),KRAFT PAPER NATURAL 151-224,18,180,159,4000,08/03/2023,28/02/2023
28/02/2023 05:17:00,57,2377,PACOPACK,PACOPACK,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,74,740,08/03/2023,28/02/2023
28/02/2023 05:17:00,57,2377,PACOPACK,PACOPACK,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,76.5,765,08/03/2023,28/02/2023
28/02/2023 05:17:00,57,2377,PACOPACK,PACOPACK,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,79,1185,08/03/2023,28/02/2023
28/02/2023 05:17:00,57,2377,PACOPACK,PACOPACK,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,81.5,815,08/03/2023,28/02/2023
28/02/2023 05:17:00,57,2377,PACOPACK,PACOPACK,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,84,840,08/03/2023,28/02/2023
28/02/2023 05:17:00,57,2377,PACOPACK,PACOPACK,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,112,1120,08/03/2023,28/02/2023
28/02/2023 05:17:00,57,2377,PACOPACK,PACOPACK,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,122,2440,08/03/2023,28/02/2023
28/02/2023 05:17:00,57,2377,PACOPACK,PACOPACK,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,127,1905,08/03/2023,28/02/2023
28/02/2023 05:17:00,57,2377,PACOPACK,PACOPACK,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,132,1980,08/03/2023,28/02/2023
28/02/2023 05:17:00,37,2378,CONTINENTAL TRADE CORPORATION,GOPALA KRAFT PACK PVT LTD. - CTC ,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,164,12000,05/03/2023,28/02/2023
28/02/2023 05:18:00,D-272,2374,B.J. BHANDARI PAPERS PVT. LTD. - R,URJA PACKAGING P. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,22,150,58.5,500,05/03/2023,28/02/2023
28/02/2023 05:18:00,D-272,2374,B.J. BHANDARI PAPERS PVT. LTD. - R,URJA PACKAGING P. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,22,150,62.5,500,05/03/2023,28/02/2023
28/02/2023 05:18:00,D-272,2374,B.J. BHANDARI PAPERS PVT. LTD. - R,URJA PACKAGING P. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,22,150,70,1000,05/03/2023,28/02/2023
28/02/2023 05:18:00,D-272,2374,B.J. BHANDARI PAPERS PVT. LTD. - R,URJA PACKAGING P. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,22,150,72.5,500,05/03/2023,28/02/2023
28/02/2023 05:18:00,D-272,2374,B.J. BHANDARI PAPERS PVT. LTD. - R,URJA PACKAGING P. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,22,150,79,500,05/03/2023,28/02/2023
28/02/2023 05:18:00,D-272,2374,B.J. BHANDARI PAPERS PVT. LTD. - R,URJA PACKAGING P. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,22,150,81.5,500,05/03/2023,28/02/2023
28/02/2023 05:18:00,D-272,2374,B.J. BHANDARI PAPERS PVT. LTD. - R,URJA PACKAGING P. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,22,150,85,1500,05/03/2023,28/02/2023
28/02/2023 05:18:00,D-272,2374,B.J. BHANDARI PAPERS PVT. LTD. - R,URJA PACKAGING P. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,22,150,89,500,05/03/2023,28/02/2023
28/02/2023 05:18:00,D-272,2374,B.J. BHANDARI PAPERS PVT. LTD. - R,URJA PACKAGING P. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,22,150,91.5,500,05/03/2023,28/02/2023
28/02/2023 05:18:00,D-272,2374,B.J. BHANDARI PAPERS PVT. LTD. - R,URJA PACKAGING P. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,22,150,96.5,1000,05/03/2023,28/02/2023
28/02/2023 05:18:00,D-272,2374,B.J. BHANDARI PAPERS PVT. LTD. - R,URJA PACKAGING P. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,22,150,102,500,05/03/2023,28/02/2023
28/02/2023 05:18:00,D-272,2374,B.J. BHANDARI PAPERS PVT. LTD. - R,URJA PACKAGING P. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,22,150,109.5,2500,05/03/2023,28/02/2023
28/02/2023 05:18:00,D-272,2374,B.J. BHANDARI PAPERS PVT. LTD. - R,URJA PACKAGING P. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,22,150,114.5,500,05/03/2023,28/02/2023
28/02/2023 05:18:00,D-272,2374,B.J. BHANDARI PAPERS PVT. LTD. - R,URJA PACKAGING P. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,22,150,117,500,05/03/2023,28/02/2023
28/02/2023 05:18:00,D-272,2374,B.J. BHANDARI PAPERS PVT. LTD. - R,URJA PACKAGING P. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,22,150,124.5,500,05/03/2023,28/02/2023
28/02/2023 05:18:00,D-272,2374,B.J. BHANDARI PAPERS PVT. LTD. - R,URJA PACKAGING P. LTD.,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,22,150,85,500,05/03/2023,28/02/2023
28/02/2023 05:20:00,LTPL-02-174,2373,LAKHOTIYA TRADERS PVT. LTD.-DRS,VIBGYOR ENTERPRISES,KRAFT PAPER NATURAL UPTO 150 GSM,16,120,66,2000,05/03/2023,28/02/2023
28/02/2023 05:20:00,LTPL-02-174,2373,LAKHOTIYA TRADERS PVT. LTD.-DRS,VIBGYOR ENTERPRISES,KRAFT PAPER NATURAL UPTO 150 GSM,16,120,77,1000,05/03/2023,28/02/2023
28/02/2023 05:20:00,LTPL-02-174,2373,LAKHOTIYA TRADERS PVT. LTD.-DRS,VIBGYOR ENTERPRISES,KRAFT PAPER NATURAL UPTO 150 GSM,16,120,92,1000,05/03/2023,28/02/2023
28/02/2023 05:20:00,LTPL-02-174,2373,LAKHOTIYA TRADERS PVT. LTD.-DRS,VIBGYOR ENTERPRISES,KRAFT PAPER NATURAL UPTO 150 GSM,16,120,102,1000,05/03/2023,28/02/2023
28/02/2023 05:20:00,LTPL-02-174,2373,LAKHOTIYA TRADERS PVT. LTD.-DRS,VIBGYOR ENTERPRISES,KRAFT PAPER NATURAL UPTO 150 GSM,16,120,107,1000,05/03/2023,28/02/2023
28/02/2023 05:20:00,LTPL-02-174,2373,LAKHOTIYA TRADERS PVT. LTD.-DRS,VIBGYOR ENTERPRISES,KRAFT PAPER NATURAL UPTO 150 GSM,16,120,112,1000,05/03/2023,28/02/2023
28/02/2023 05:20:00,LTPL-02-174,2373,LAKHOTIYA TRADERS PVT. LTD.-DRS,VIBGYOR ENTERPRISES,KRAFT PAPER NATURAL UPTO 150 GSM,16,120,120,1000,05/03/2023,28/02/2023
28/02/2023 05:20:00,LTPL-02-174,2373,LAKHOTIYA TRADERS PVT. LTD.-DRS,VIBGYOR ENTERPRISES,KRAFT PAPER NATURAL UPTO 150 GSM,16,120,127,1000,05/03/2023,28/02/2023
28/02/2023 05:20:00,LTPL-02-174,2373,LAKHOTIYA TRADERS PVT. LTD.-DRS,VIBGYOR ENTERPRISES,KRAFT PAPER NATURAL UPTO 150 GSM,16,140,66,2000,05/03/2023,28/02/2023
28/02/2023 05:20:00,LTPL-02-174,2373,LAKHOTIYA TRADERS PVT. LTD.-DRS,VIBGYOR ENTERPRISES,KRAFT PAPER NATURAL UPTO 150 GSM,16,140,77,1000,05/03/2023,28/02/2023
28/02/2023 05:20:00,LTPL-02-174,2373,LAKHOTIYA TRADERS PVT. LTD.-DRS,VIBGYOR ENTERPRISES,KRAFT PAPER NATURAL UPTO 150 GSM,16,140,92,1000,05/03/2023,28/02/2023
28/02/2023 05:20:00,LTPL-02-174,2373,LAKHOTIYA TRADERS PVT. LTD.-DRS,VIBGYOR ENTERPRISES,KRAFT PAPER NATURAL UPTO 150 GSM,16,140,102,1000,05/03/2023,28/02/2023
28/02/2023 05:20:00,LTPL-02-174,2373,LAKHOTIYA TRADERS PVT. LTD.-DRS,VIBGYOR ENTERPRISES,KRAFT PAPER NATURAL UPTO 150 GSM,16,140,107,1000,05/03/2023,28/02/2023
28/02/2023 05:20:00,LTPL-02-174,2373,LAKHOTIYA TRADERS PVT. LTD.-DRS,VIBGYOR ENTERPRISES,KRAFT PAPER NATURAL UPTO 150 GSM,16,140,112,1000,05/03/2023,28/02/2023
28/02/2023 05:20:00,LTPL-02-174,2373,LAKHOTIYA TRADERS PVT. LTD.-DRS,VIBGYOR ENTERPRISES,KRAFT PAPER NATURAL UPTO 150 GSM,16,140,120,1000,05/03/2023,28/02/2023
28/02/2023 05:20:00,LTPL-02-174,2373,LAKHOTIYA TRADERS PVT. LTD.-DRS,VIBGYOR ENTERPRISES,KRAFT PAPER NATURAL UPTO 150 GSM,16,140,127,1000,05/03/2023,28/02/2023
28/02/2023 05:20:00,LTPL-02-174,2373,LAKHOTIYA TRADERS PVT. LTD.-DRS,VIBGYOR ENTERPRISES,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,140,66,1000,05/03/2023,28/02/2023
28/02/2023 05:20:00,LTPL-02-174,2373,LAKHOTIYA TRADERS PVT. LTD.-DRS,VIBGYOR ENTERPRISES,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,140,77,1000,05/03/2023,28/02/2023
28/02/2023 05:23:00,D-277,2379,B.J. BHANDARI PAPERS PVT. LTD. - R,RAHUL PACKING,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,140,107.5,3560,05/03/2023,28/02/2023
28/02/2023 05:23:00,D-277,2379,B.J. BHANDARI PAPERS PVT. LTD. - R,RAHUL PACKING,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,140,100.5,950,05/03/2023,28/02/2023
28/02/2023 05:23:00,D-277,2379,B.J. BHANDARI PAPERS PVT. LTD. - R,RAHUL PACKING,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,107.5,2030,05/03/2023,28/02/2023
28/02/2023 05:23:00,D-277,2379,B.J. BHANDARI PAPERS PVT. LTD. - R,RAHUL PACKING,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,118,560,05/03/2023,28/02/2023
28/02/2023 05:23:00,D-277,2379,B.J. BHANDARI PAPERS PVT. LTD. - R,RAHUL PACKING,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,104,980,05/03/2023,28/02/2023
28/02/2023 05:41:00,1102,2380,SHRINIWAS ENTERPRISES,PAACK IN INDIA - SE,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,202,1818,05/03/2023,28/02/2023
28/02/2023 05:41:00,1102,2380,SHRINIWAS ENTERPRISES,PAACK IN INDIA - SE,KRAFT PAPER NATURAL UPTO 150 GSM,18,120,202,3636,05/03/2023,28/02/2023
28/02/2023 05:41:00,1102,2380,SHRINIWAS ENTERPRISES,PAACK IN INDIA - SE,KRAFT PAPER NATURAL UPTO 150 GSM,24,120,166.5,2500,05/03/2023,28/02/2023
28/02/2023 05:41:00,1102,2380,SHRINIWAS ENTERPRISES,PAACK IN INDIA - SE,KRAFT PAPER NATURAL UPTO 150 GSM,24,120,182,3000,05/03/2023,28/02/2023
01/03/2023 11:39:00,D-280,2381,B.J. BHANDARI PAPERS PVT. LTD. - R,URJA PACKAGING P. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,16,120,67.5,1000,05/03/2023,01/03/2023
01/03/2023 11:39:00,D-280,2381,B.J. BHANDARI PAPERS PVT. LTD. - R,URJA PACKAGING P. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,63.5,600,05/03/2023,01/03/2023
01/03/2023 11:43:00,D-266,2382,B.J. BHANDARI PAPERS PVT. LTD. - R,KIARA PACKAGING INDUSTRIES PVT. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,18,150,113,4000,05/03/2023,01/03/2023
01/03/2023 11:43:00,D-266,2382,B.J. BHANDARI PAPERS PVT. LTD. - R,KIARA PACKAGING INDUSTRIES PVT. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,18,150,102,4000,05/03/2023,01/03/2023
01/03/2023 11:43:00,D-266,2382,B.J. BHANDARI PAPERS PVT. LTD. - R,KIARA PACKAGING INDUSTRIES PVT. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,18,150,109.5,3000,05/03/2023,01/03/2023
01/03/2023 11:43:00,D-266,2382,B.J. BHANDARI PAPERS PVT. LTD. - R,KIARA PACKAGING INDUSTRIES PVT. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,18,150,104.5,2000,05/03/2023,01/03/2023
01/03/2023 11:59:00,D-265,2383,B.J. BHANDARI PAPERS PVT. LTD. - R,KIARA PACKAGING INDUSTRIES PVT. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,18,120,114.5,2500,05/03/2023,01/03/2023
01/03/2023 11:59:00,D-265,2383,B.J. BHANDARI PAPERS PVT. LTD. - R,KIARA PACKAGING INDUSTRIES PVT. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,18,120,113,7000,05/03/2023,01/03/2023
01/03/2023 11:59:00,D-265,2383,B.J. BHANDARI PAPERS PVT. LTD. - R,KIARA PACKAGING INDUSTRIES PVT. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,18,120,102,3000,05/03/2023,01/03/2023
01/03/2023 12:58:00,ACPL - 2672,2384,ALIGN COMPONENTS PVT. LTD.,ALIGN COMPONENTS PVT. LTD.,KRAFT PAPER NATURAL 151-224,18,170,139.5,1500,05/03/2023,01/03/2023
01/03/2023 12:58:00,ACPL - 2672,2384,ALIGN COMPONENTS PVT. LTD.,ALIGN COMPONENTS PVT. LTD.,KRAFT PAPER NATURAL 151-224,18,170,156.5,1500,05/03/2023,01/03/2023
01/03/2023 12:58:00,ACPL - 2672,2384,ALIGN COMPONENTS PVT. LTD.,ALIGN COMPONENTS PVT. LTD.,KRAFT PAPER NATURAL 151-224,18,170,166,1500,05/03/2023,01/03/2023
01/03/2023 12:58:00,ACPL - 2672,2384,ALIGN COMPONENTS PVT. LTD.,ALIGN COMPONENTS PVT. LTD.,KRAFT PAPER NATURAL 151-224,18,170,198,1500,05/03/2023,01/03/2023
01/03/2023 12:58:00,ACPL - 2672,2384,ALIGN COMPONENTS PVT. LTD.,ALIGN COMPONENTS PVT. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,18,120,203,1500,05/03/2023,01/03/2023
01/03/2023 12:58:00,ACPL - 2672,2384,ALIGN COMPONENTS PVT. LTD.,ALIGN COMPONENTS PVT. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,186,2500,05/03/2023,01/03/2023
01/03/2023 12:58:00,ACPL - 2672,2384,ALIGN COMPONENTS PVT. LTD.,ALIGN COMPONENTS PVT. LTD.,KRAFT PAPER NATURAL 151-224,22,170,114.5,1500,05/03/2023,01/03/2023
01/03/2023 12:58:00,ACPL - 2672,2384,ALIGN COMPONENTS PVT. LTD.,ALIGN COMPONENTS PVT. LTD.,KRAFT PAPER NATURAL 151-224,22,170,128.5,3000,05/03/2023,01/03/2023
01/03/2023 12:58:00,ACPL - 2672,2384,ALIGN COMPONENTS PVT. LTD.,ALIGN COMPONENTS PVT. LTD.,KRAFT PAPER NATURAL 151-224,22,170,140.5,2000,05/03/2023,01/03/2023
01/03/2023 12:58:00,ACPL - 2672,2384,ALIGN COMPONENTS PVT. LTD.,ALIGN COMPONENTS PVT. LTD.,KRAFT PAPER NATURAL 151-224,22,170,143,6000,05/03/2023,01/03/2023
01/03/2023 12:58:00,ACPL - 2672,2384,ALIGN COMPONENTS PVT. LTD.,ALIGN COMPONENTS PVT. LTD.,KRAFT PAPER NATURAL 151-224,22,170,148.5,3000,05/03/2023,01/03/2023
01/03/2023 12:58:00,ACPL - 2672,2384,ALIGN COMPONENTS PVT. LTD.,ALIGN COMPONENTS PVT. LTD.,KRAFT PAPER NATURAL 151-224,22,170,157.5,1500,05/03/2023,01/03/2023
01/03/2023 12:58:00,ACPL - 2672,2384,ALIGN COMPONENTS PVT. LTD.,ALIGN COMPONENTS PVT. LTD.,KRAFT PAPER NATURAL 151-224,24,170,157,2000,05/03/2023,01/03/2023
01/03/2023 01:02:00,KY-437/ADD.,2385,S PAPERS,SWARAJ PRINTPACK-SP,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,117,1170,03/03/2023,01/03/2023
01/03/2023 01:15:00,KY-438,2387,S PAPERS,GANESH ENTERPRISES-S P,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,74,1480,05/03/2023,01/03/2023
01/03/2023 01:15:00,KY-438,2387,S PAPERS,GANESH ENTERPRISES-S P,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,76.5,1915,05/03/2023,01/03/2023
01/03/2023 01:15:00,KY-438,2387,S PAPERS,GANESH ENTERPRISES-S P,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,140,76.5,765,05/03/2023,01/03/2023
01/03/2023 01:15:00,KY-438,2387,S PAPERS,GANESH ENTERPRISES-S P,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,140,91.5,915,05/03/2023,01/03/2023
01/03/2023 01:15:00,KY-438,2387,S PAPERS,GANESH ENTERPRISES-S P,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,140,104.5,525,05/03/2023,01/03/2023
01/03/2023 01:15:00,KY-438,2387,S PAPERS,GANESH ENTERPRISES-S P,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,140,107,1070,05/03/2023,01/03/2023
01/03/2023 01:15:00,KY-438,2387,S PAPERS,GANESH ENTERPRISES-S P,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,140,112,560,05/03/2023,01/03/2023
01/03/2023 01:15:00,KY-438,2387,S PAPERS,GANESH ENTERPRISES-S P,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,140,117,1170,05/03/2023,01/03/2023
01/03/2023 01:18:00,DBS/PO/763,2388,VEDANT PACKER PVT. LTD.,DBS Packaging Pvt Ltd-,KRAFT PAPER NATURAL UPTO 150 GSM,18,120,114,1500,05/03/2023,01/03/2023
01/03/2023 01:18:00,DBS/PO/763,2388,VEDANT PACKER PVT. LTD.,DBS Packaging Pvt Ltd-,KRAFT PAPER NATURAL UPTO 150 GSM,18,120,159,2000,05/03/2023,01/03/2023
01/03/2023 01:18:00,DBS/PO/763,2388,VEDANT PACKER PVT. LTD.,DBS Packaging Pvt Ltd-,KRAFT PAPER NATURAL UPTO 150 GSM,18,120,130,3000,05/03/2023,01/03/2023
01/03/2023 01:18:00,DBS/PO/763,2388,VEDANT PACKER PVT. LTD.,DBS Packaging Pvt Ltd-,KRAFT PAPER NATURAL UPTO 150 GSM,18,120,101,2500,05/03/2023,01/03/2023
01/03/2023 01:18:00,DBS/PO/763,2388,VEDANT PACKER PVT. LTD.,DBS Packaging Pvt Ltd-,KRAFT PAPER NATURAL UPTO 150 GSM,18,120,126,2500,05/03/2023,01/03/2023
01/03/2023 01:18:00,DBS/PO/763,2388,VEDANT PACKER PVT. LTD.,DBS Packaging Pvt Ltd-,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,20,150,76,800,05/03/2023,01/03/2023
01/03/2023 01:28:00,KY-439,2389,S PAPERS,SANKALPA PACKAGING INDUSTRIES -S P.,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,104,3000,03/03/2023,01/03/2023
01/03/2023 03:03:00,ACPL-2679,2386,ALIGN COMPONENTS PVT. LTD.,ALIGN COMPONENTS PVT. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,24,150,160,2000,03/03/2023,01/03/2023
01/03/2023 03:36:00,KY-440,2390,S PAPERS,SANKALPA PACKAGING INDUSTRIES -S P.,KRAFT PAPER NATURAL UPTO 150 GSM,18,130,104,10000,05/03/2023,01/03/2023
01/03/2023 05:03:00,1103,2391,SHRINIWAS ENTERPRISES,INDUSTRIAL PACKAGING PRODUCTS -S,KRAFT PAPER GOLDEN YELLOW 151-224,20,180,177,2124,05/03/2023,01/03/2023
01/03/2023 05:06:00,1103,2392,SHRINIWAS ENTERPRISES,INDUSTRIAL PACKAGING PRODUCTS -S,KRAFT PAPER GOLDEN YELLOW 151-224,20,180,177,1062,05/03/2023,01/03/2023
01/03/2023 05:06:00,1103,2392,SHRINIWAS ENTERPRISES,INDUSTRIAL PACKAGING PRODUCTS -S,KRAFT PAPER GOLDEN YELLOW 151-224,20,180,131,1572,05/03/2023,01/03/2023
01/03/2023 05:06:00,1103,2392,SHRINIWAS ENTERPRISES,INDUSTRIAL PACKAGING PRODUCTS -S,KRAFT PAPER GOLDEN YELLOW 151-224,20,180,148,1776,05/03/2023,01/03/2023
01/03/2023 05:26:00,93,2393,AKANKSHA PACKS - DR,AKANKSHA PACKS - DR,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,108,500,05/03/2023,01/03/2023
01/03/2023 05:26:00,93,2393,AKANKSHA PACKS - DR,AKANKSHA PACKS - DR,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,131,2400,05/03/2023,01/03/2023
01/03/2023 05:26:00,93,2393,AKANKSHA PACKS - DR,AKANKSHA PACKS - DR,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,136,600,05/03/2023,01/03/2023
01/03/2023 05:26:00,93,2393,AKANKSHA PACKS - DR,AKANKSHA PACKS - DR,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,140,600,05/03/2023,01/03/2023
01/03/2023 05:26:00,93,2393,AKANKSHA PACKS - DR,AKANKSHA PACKS - DR,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,146,600,05/03/2023,01/03/2023
01/03/2023 05:26:00,93,2393,AKANKSHA PACKS - DR,AKANKSHA PACKS - DR,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,148.5,1800,05/03/2023,01/03/2023
01/03/2023 05:26:00,93,2393,AKANKSHA PACKS - DR,AKANKSHA PACKS - DR,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,152.5,600,05/03/2023,01/03/2023
01/03/2023 05:26:00,93,2393,AKANKSHA PACKS - DR,AKANKSHA PACKS - DR,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,28,150,102,500,05/03/2023,01/03/2023
01/03/2023 05:26:00,93,2393,AKANKSHA PACKS - DR,AKANKSHA PACKS - DR,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,28,150,108,500,05/03/2023,01/03/2023
02/03/2023 10:19:00,PKPC-064/02/2023,2394,PRITI KRAFT PAPER CO,OM PACKAGING INDUSTRY PVT. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,20,150,81.5,366.75,05/03/2023,02/03/2023
02/03/2023 10:19:00,PKPC-064/02/2023,2394,PRITI KRAFT PAPER CO,OM PACKAGING INDUSTRY PVT. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,20,120,82.5,371.25,05/03/2023,02/03/2023
02/03/2023 10:19:00,PKPC-064/02/2023,2394,PRITI KRAFT PAPER CO,OM PACKAGING INDUSTRY PVT. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,20,140,73,657,05/03/2023,02/03/2023
02/03/2023 10:19:00,PKPC-064/02/2023,2394,PRITI KRAFT PAPER CO,OM PACKAGING INDUSTRY PVT. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,18,120,94,423,05/03/2023,02/03/2023
02/03/2023 10:19:00,PKPC-064/02/2023,2394,PRITI KRAFT PAPER CO,OM PACKAGING INDUSTRY PVT. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,18,120,137.5,618.75,05/03/2023,02/03/2023
02/03/2023 10:19:00,PKPC-064/02/2023,2394,PRITI KRAFT PAPER CO,OM PACKAGING INDUSTRY PVT. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,18,110,122,1098,05/03/2023,02/03/2023
02/03/2023 10:19:00,PKPC-064/02/2023,2394,PRITI KRAFT PAPER CO,OM PACKAGING INDUSTRY PVT. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,18,120,127,571.5,05/03/2023,02/03/2023
02/03/2023 10:19:00,PKPC-064/02/2023,2394,PRITI KRAFT PAPER CO,OM PACKAGING INDUSTRY PVT. LTD.,KRAFT PAPER NATURAL 151-224,22,180,79,1066.5,05/03/2023,02/03/2023
02/03/2023 10:19:00,PKPC-064/02/2023,2394,PRITI KRAFT PAPER CO,OM PACKAGING INDUSTRY PVT. LTD.,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,140,94,423,05/03/2023,02/03/2023
02/03/2023 10:19:00,PKPC-064/02/2023,2394,PRITI KRAFT PAPER CO,OM PACKAGING INDUSTRY PVT. LTD.,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,140,127,571.5,05/03/2023,02/03/2023
02/03/2023 10:19:00,PKPC-064/02/2023,2394,PRITI KRAFT PAPER CO,OM PACKAGING INDUSTRY PVT. LTD.,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,140,137.5,618.75,05/03/2023,02/03/2023
02/03/2023 12:21:00,LTPL-02-23-153,2395,LAKHOTIYA TRADERS PVT. LTD.-DRS,AASHIRWAD PACKAGING,KRAFT PAPER NATURAL UPTO 150 GSM,18,150,81,815,04/03/2023,02/03/2023
02/03/2023 12:21:00,LTPL-02-23-153,2395,LAKHOTIYA TRADERS PVT. LTD.-DRS,AASHIRWAD PACKAGING,KRAFT PAPER GOLDEN YELLOW 151-224,18,180,81,1620,04/03/2023,02/03/2023
02/03/2023 02:02:00,D-280,2398,B.J. BHANDARI PAPERS PVT. LTD. - R,URJA PACKAGING P. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,89,1200,05/03/2023,02/03/2023
02/03/2023 02:05:00,1103,2399,SHRINIWAS ENTERPRISES,INDUSTRIAL PACKAGING PRODUCTS -S,KRAFT PAPER GOLDEN YELLOW 151-224,20,180,111,1998,05/03/2023,02/03/2023
02/03/2023 03:15:00,ACPL-1607,2402,ALIGN COMPONENTS PVT. LTD. (BUII),ALIGN COMPONENTS PVT. LTD. (BUII),KRAFT PAPER NATURAL 151-224,18,180,133,9000,10/03/2023,02/03/2023
02/03/2023 03:15:00,ACPL-1607,2402,ALIGN COMPONENTS PVT. LTD. (BUII),ALIGN COMPONENTS PVT. LTD. (BUII),KRAFT PAPER NATURAL 151-224,18,180,139,6000,10/03/2023,02/03/2023
